Timestamp, j0, j1, j2, j3
4.69,-0.716976576118121,-0.9743114602728784,1.189386994300845,1.1028731183666947
4.7,-0.7160295778046852,-0.9757280576646069,1.1967184682325616,1.1042006294767488
4.71,-0.7151146072168829,-0.9771441759669517,1.2040153108589535,1.1055249183818454
4.72,-0.7142291660218607,-0.9785598608621507,1.2112774274105345,1.1068460709611447
4.73,-0.705647821589882,-0.9799751558021423,1.218504729454521,1.108164171824703
4.74,-0.6972785712525534,-0.9813823143053527,1.2257046980751904,1.1094761166096339
4.75,-0.6891083065347438,-0.982781431818674,1.2328767365209694,1.1107819503408853
4.76,-0.6811250684403685,-0.9841725972112029,1.2400202787509853,1.1120817167842332
4.77,-0.6733179159904774,-0.9855558933108981,1.2471347875286105,1.1133754585105688
4.78,-0.6656768131340827,-0.9869313973823939,1.2542197526970984,1.11466321695073
4.79,-0.658192531022245,-0.9882991815538745,1.2612746896146965,1.1159450324423654
4.8,-0.6508565631975466,-0.9896593131996713,1.268299137730035,1.1172209442700727
4.81,-0.6436610516957325,-0.9910118552842268,1.2752926592813978,1.11849099069984
4.82,-0.6365987224107511,-0.9923568666722296,1.282254838105822,1.1197552090086536
4.83,-0.6296628283587969,-0.9936944024090254,1.2891852785459157,1.1210136355099973
4.84,-0.6228470997064877,-0.9950245139748295,1.296083604443918,1.1222663055758504
4.85,-0.6161456996146378,-0.9963472495157768,1.3029494582138992,1.123513253655703
4.86,-0.6095531851011804,-0.9976626540544368,1.3097824999841683,1.1247545132930263
4.87,-0.6030644722515608,-0.9989707696820723,1.3165824068029306,1.1259901171395656
4.88,-0.5966748052078038,-1.0002716357346284,1.3233488719011015,1.1272200969677793
4.89,-0.5903797284526617,-1.0015652889541844,1.3300816040068923,1.1284444836816903
4.9,-0.5841750619761481,-1.0028517636373897,1.3367803267074105,1.1296633073263855
4.91,-0.5780568789709937,-1.0041310917722177,1.3434447778530554,1.1308765970963623
4.92,-0.5720214857532526,-1.0054033031642156,1.3500747090009557,1.1320843813428931
4.93,-0.566065403646132,-1.006668425553288,1.3566698848940975,1.1332866875805594
4.94,-0.5601853526004914,-1.0079264847219362,1.3632300829731454,1.1344835424930801
4.95,-0.5543782363554598,-1.0091775045957692,1.3697550929182702,1.1356749719385495
4.96,-0.5486411289681571,-1.010421507337014,1.3762447162185618,1.1368610009541773
4.97,-0.5429712625633113,-1.0116585134316745,1.3826987657668481,1.1380416537606193
4.98,-0.5373660161722424,-1.012888541770916,1.3891170654779506,1.1392169537659682
4.99,-0.5318229055467312,-1.0141116097271952,1.3954994499285882,1.1403869235694712
5.0,-0.5263395738471165,-1.0153277332256023,1.4018457640173128,1.1415515849650275
5.01,-0.520913783115916,-1.01653692681083,1.4081558626429969,1.1427109589445177
5.02,-0.5155434064586092,-1.0177392037101474,1.4144296104005323,1.1438650657010063
5.03,-0.5102264208622167,-1.0189345758927197,1.42066688129251,1.145013924631855
5.04,-0.5049609005901344,-1.020123054125577,1.4268675584557573,1.14615755434178
5.05,-0.499745011098514,-1.0213046480265102,1.4330315339016986,1.1472959726458836
5.06,-0.49457700342545896,-1.0224793661141462,1.4391587082695958,1.1484291965726845
5.07,-0.4894552090095461,-1.0236472158554288,1.4452489905917925,1.1495572423671705
